block_id,block_name,service_name,rank_in_block
298,BAGHMUNDI,Apply for Birth & Death Certificate,2
298,BAGHMUNDI,Apply - Download and Print Birth Certificate,3
298,BAGHMUNDI,Search - Status of Application of Swasthya Sathi Card,4
298,BAGHMUNDI,Application for Income Certificates,5
298,BAGHMUNDI,Apply - GP Certificate,6
299,PARA,Apply - Payment of WBSEDCL Electricity Bill,1
299,PARA,Apply for Birth & Death Certificate,2
299,PARA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
299,PARA,Application for Income Certificates,4
299,PARA,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
299,PARA,Caste Certificate,6
300,RAGHUNATHPUR I,Apply - Payment of WBSEDCL Electricity Bill,1
300,RAGHUNATHPUR I,Application for Income Certificates,2
300,RAGHUNATHPUR I,Search - Application Status of Digital Ration Card Application,3
300,RAGHUNATHPUR I,Search - Status of Application of Swasthya Sathi Card,4
300,RAGHUNATHPUR I,Apply - Submission of Form for Electoral Roll,5
300,RAGHUNATHPUR I,Status of Application (Krishak Bandhu),6
301,RAGHUNATHPUR II,Application for Income Certificates,1
301,RAGHUNATHPUR II,Apply - Payment of WBSEDCL Electricity Bill,2
301,RAGHUNATHPUR II,Apply - GP Certificate,3
301,RAGHUNATHPUR II,Search - NSAP under Jai Bangla,4
301,RAGHUNATHPUR II,Apply - Ordinary Residencial Certificate,5
301,RAGHUNATHPUR II,Apply - Local Residence (Domicile) Certificate,6
302,NETURIA,Apply - Payment of WBSEDCL Electricity Bill,1
302,NETURIA,Application for Income Certificates,2
302,NETURIA,Search - Application Status of Digital Ration Card Application,3
302,NETURIA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
302,NETURIA,Apply - Bangla Shasya Bima,5
302,NETURIA,Caste Certificate,6
303,SANTURI,Apply - Payment of WBSEDCL Electricity Bill,1
303,SANTURI,Application for Income Certificates,2
303,SANTURI,Caste Certificate,3
303,SANTURI,Apply - GP Certificate,4
303,SANTURI,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
303,SANTURI,Search - Taposali Bandhu Pension Scheme,6
304,KASHIPUR,Apply - Payment of WBSEDCL Electricity Bill,1
304,KASHIPUR,Application for Income Certificates,2
304,KASHIPUR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
304,KASHIPUR,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
304,KASHIPUR,Apply for Birth & Death Certificate,5
304,KASHIPUR,Apply - Download and Print Birth Certificate,6
305,BISHNUPUR I,Apply - Payment of WBSEDCL Electricity Bill,1
305,BISHNUPUR I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
305,BISHNUPUR I,Application for Income Certificates,3
305,BISHNUPUR I,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
305,BISHNUPUR I,Apply - Land Revenue (Khajna),5
305,BISHNUPUR I,Search - Application Status of Digital Ration Card Application,6
306,BISHNUPUR II,Apply - Payment of WBSEDCL Electricity Bill,1
306,BISHNUPUR II,Apply - Land Revenue (Khajna),2
306,BISHNUPUR II,Payment - Electricity Bill of CESC,3
306,BISHNUPUR II,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
306,BISHNUPUR II,Apply for Birth & Death Certificate,5
306,BISHNUPUR II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
307,BUDGE BUDGE I,Apply - Payment of WBSEDCL Electricity Bill,1
307,BUDGE BUDGE I,Payment - Electricity Bill of CESC,2
307,BUDGE BUDGE I,Apply for Birth & Death Certificate,3
307,BUDGE BUDGE I,Apply - Land Revenue (Khajna),4
307,BUDGE BUDGE I,Search - Status of Application of Swasthya Sathi Card,5
307,BUDGE BUDGE I,Caste Certificate,6
308,BUDGE BUDGE II,Apply - Payment of WBSEDCL Electricity Bill,1
308,BUDGE BUDGE II,Apply - Land Revenue (Khajna),2
308,BUDGE BUDGE II,Payment History - WBSEDCL,3
308,BUDGE BUDGE II,Application for Income Certificates,4
308,BUDGE BUDGE II,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
308,BUDGE BUDGE II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
309,THAKURPUKUR MAHESHTALA,Payment - Electricity Bill of CESC,1
309,THAKURPUKUR MAHESHTALA,Apply - Payment of WBSEDCL Electricity Bill,2
309,THAKURPUKUR MAHESHTALA,Apply - Land Revenue (Khajna),3
309,THAKURPUKUR MAHESHTALA,Search - GRN Information,4
309,THAKURPUKUR MAHESHTALA,Modify - Add member / FPS of Ration Card Holder,5
309,THAKURPUKUR MAHESHTALA,Search - Application Status of Digital Ration Card Application,6
310,BARUIPUR,Apply - Payment of WBSEDCL Electricity Bill,1
310,BARUIPUR,Modify - Add member / FPS of Ration Card Holder,2
310,BARUIPUR,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
310,BARUIPUR,Apply - Driving Licence,4
310,BARUIPUR,Caste Certificate,5
310,BARUIPUR,Apply - Land Revenue (Khajna),6
311,BHANGAR I,Apply - Payment of WBSEDCL Electricity Bill,1
311,BHANGAR I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
311,BHANGAR I,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
311,BHANGAR I,Search - Application Status of Digital Ration Card Application,4
311,BHANGAR I,Application for Income Certificates,5
311,BHANGAR I,Apply for Birth & Death Certificate,6
312,BHANGAR II,Apply - Payment of WBSEDCL Electricity Bill,1
312,BHANGAR II,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
312,BHANGAR II,Search - Status of Application of Swasthya Sathi Card,3
312,BHANGAR II,Search - Application Status of Digital Ration Card Application,4
312,BHANGAR II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
312,BHANGAR II,Search - GRN Information,6
313,JAYNAGAR I,Apply - Payment of WBSEDCL Electricity Bill,1
313,JAYNAGAR I,Application for Income Certificates,2
313,JAYNAGAR I,Apply - New Digital Ration Card,3
313,JAYNAGAR I,Apply - GP Certificate,4
313,JAYNAGAR I,Caste Certificate,5
313,JAYNAGAR I,Search - Regenerate Receipt of WBSEDCL,6
314,JAYNAGAR II,Apply - Payment of WBSEDCL Electricity Bill,1
314,JAYNAGAR II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
314,JAYNAGAR II,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
314,JAYNAGAR II,Application for Income Certificates,4
314,JAYNAGAR II,Apply - GP Certificate,5
314,JAYNAGAR II,Search - Status of Application of Swasthya Sathi Card,6
315,KULTALI,Apply - Payment of WBSEDCL Electricity Bill,1
315,KULTALI,Caste Certificate,2
315,KULTALI,Application for Income Certificates,3
315,KULTALI,Apply for Birth & Death Certificate,4
315,KULTALI,Apply - Submission of Form for Electoral Roll,5
315,KULTALI,Search - Download of e-Ration Card,6
316,SONARPUR,Apply - Payment of WBSEDCL Electricity Bill,1
316,SONARPUR,Apply - Land Revenue (Khajna),2
316,SONARPUR,Search - GRN Information,3
316,SONARPUR,Payment - Electricity Bill of CESC,4
316,SONARPUR,Application for Income Certificates,5
316,SONARPUR,Apply - ROR Application ,6
317,BASANTI,Apply - Payment of WBSEDCL Electricity Bill,1
317,BASANTI,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
317,BASANTI,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
317,BASANTI,Application for Income Certificates,4
317,BASANTI,Apply - Grievance to CMO,5
317,BASANTI,Search - Download of e-Ration Card,6
318,CANNING I,Apply - Payment of WBSEDCL Electricity Bill,1
318,CANNING I,Caste Certificate,2
318,CANNING I,Apply- Addition of New Member after Receiving Card (Form Â A),3
318,CANNING I,Payment History - WBSEDCL,4
318,CANNING I,Application for Income Certificates,5
318,CANNING I,Search - Download of e-Ration Card,6
319,CANNING II,Apply - Payment of WBSEDCL Electricity Bill,1
319,CANNING II,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
319,CANNING II,Modify - Add member / FPS of Ration Card Holder,3
319,CANNING II,Application for Income Certificates,4
319,CANNING II,Apply - ROR Application ,5
319,CANNING II,Apply - Samajik Suraksha Yojana Application ,6
320,GOSABA,Apply - Payment of WBSEDCL Electricity Bill,1
320,GOSABA,Caste Certificate,2
320,GOSABA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
320,GOSABA,Modify - Add member / FPS of Ration Card Holder,4
320,GOSABA,Search - Gram Panchayat Tax Payment,5
320,GOSABA,Application for Income Certificates,6
321,DIAMOND HARBOUR I,Apply - Payment of WBSEDCL Electricity Bill,1
321,DIAMOND HARBOUR I,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
321,DIAMOND HARBOUR I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
321,DIAMOND HARBOUR I,Search - Download of e-Ration Card,4
321,DIAMOND HARBOUR I,Application for Income Certificates,5
321,DIAMOND HARBOUR I,Search - Application Status of Digital Ration Card Application,6
322,DIAMOND HARBOUR II,Apply - Payment of WBSEDCL Electricity Bill,1
322,DIAMOND HARBOUR II,Apply - Land Revenue (Khajna),2
322,DIAMOND HARBOUR II,Search - Regenerate Receipt of WBSEDCL,3
322,DIAMOND HARBOUR II,Application for Income Certificates,4
322,DIAMOND HARBOUR II,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
322,DIAMOND HARBOUR II,Apply - GP Certificate,5
322,DIAMOND HARBOUR II,Apply - ROR Application ,6
323,FALTA,Apply - Payment of WBSEDCL Electricity Bill,1
323,FALTA,Application for Income Certificates,2
323,FALTA,Search - Status of Application of Swasthya Sathi Card,3
323,FALTA,Apply - Driving Licence,4
323,FALTA,Apply - Land Revenue (Khajna),5
323,FALTA,Payment - Electricity Bill of CESC,6
324,KULPI,Apply - Payment of WBSEDCL Electricity Bill,1
324,KULPI,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
324,KULPI,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
324,KULPI,Search - Blood Test Report,4
324,KULPI,Apply - OPD Registration,5
324,KULPI,Search - Application Status of Digital Ration Card Application,6
325,MAGRAHAT I,Apply - Payment of WBSEDCL Electricity Bill,1
325,MAGRAHAT I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
325,MAGRAHAT I,Application for Income Certificates,3
325,MAGRAHAT I,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
325,MAGRAHAT I,Apply - Rupashree Prakalpa,5
325,MAGRAHAT I,Payment History - WBSEDCL,6
326,MAGRAHAT II,Apply - Payment of WBSEDCL Electricity Bill,1
326,MAGRAHAT II,Caste Certificate,2
326,MAGRAHAT II,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
326,MAGRAHAT II,Application for Income Certificates,4
326,MAGRAHAT II,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
326,MAGRAHAT II,Apply - ROR Application ,6
327,MANDIRBAZAR,Apply - Payment of WBSEDCL Electricity Bill,1
327,MANDIRBAZAR,Apply - Land Revenue (Khajna),2
327,MANDIRBAZAR,Apply - Mutation Application,3
327,MANDIRBAZAR,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
327,MANDIRBAZAR,Apply - ROR Application ,4
327,MANDIRBAZAR,Search - Status of Application of Swasthya Sathi Card,4
327,MANDIRBAZAR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
327,MANDIRBAZAR,Search - Regenerate Receipt of WBSEDCL,6
328,MATHURAPUR I,Apply - Payment of WBSEDCL Electricity Bill,1
328,MATHURAPUR I,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
328,MATHURAPUR I,Payment - e-Payment Stamp Duty & Registration Fees,3
328,MATHURAPUR I,Search - Application Status of Digital Ration Card Application,4
328,MATHURAPUR I,Apply - Land Revenue (Khajna),5
328,MATHURAPUR I,Apply - ROR Application ,6
329,MATHURAPUR II,Apply - Payment of WBSEDCL Electricity Bill,1
329,MATHURAPUR II,Application for Income Certificates,2
329,MATHURAPUR II,Apply - GP Certificate,3
329,MATHURAPUR II,Search - Gram Panchayat Tax Payment,4
329,MATHURAPUR II,Info - Old Age Pension Scheme,5
329,MATHURAPUR II,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
330,KAKDWIP,Apply - Payment of WBSEDCL Electricity Bill,1
330,KAKDWIP,Application for Income Certificates,2
330,KAKDWIP,Apply - Land Revenue (Khajna),3
330,KAKDWIP,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
330,KAKDWIP,Apply - Grievance to CMO,5
330,KAKDWIP,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
331,NAMKHANA,Apply - Payment of WBSEDCL Electricity Bill,1
331,NAMKHANA,Application for Income Certificates,2
331,NAMKHANA,Modify - Add member / FPS of Ration Card Holder,3
331,NAMKHANA,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
331,NAMKHANA,Apply - GP Certificate,5
331,NAMKHANA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
332,PATHARPRATIMA,Apply - Payment of WBSEDCL Electricity Bill,1
332,PATHARPRATIMA,Application for Income Certificates,2
332,PATHARPRATIMA,Apply - GP Certificate,3
332,PATHARPRATIMA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
332,PATHARPRATIMA,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
332,PATHARPRATIMA,Search - Download of e-Ration Card,6
333,SAGAR,Apply - Payment of WBSEDCL Electricity Bill,1
333,SAGAR,Application for Income Certificates,2
333,SAGAR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
333,SAGAR,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
333,SAGAR,Apply - GP Certificate,5
333,SAGAR,Payment - e-Payment Stamp Duty & Registration Fees,6
334,RAIGANJ,Apply - Submission of Form for Electoral Roll,1
334,RAIGANJ,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
334,RAIGANJ,Caste Certificate,3
334,RAIGANJ,Search - Status of Application of Swasthya Sathi Card,4
334,RAIGANJ,Application for Income Certificates,5
334,RAIGANJ,Apply - Payment of WBSEDCL Electricity Bill,6
335,HEMTABAD,Application for Income Certificates,1
335,HEMTABAD,Caste Certificate,2
335,HEMTABAD,Apply - Payment of WBSEDCL Electricity Bill,3
335,HEMTABAD,Apply - GP Certificate,4
335,HEMTABAD,Search - Gram Panchayat Tax Payment,5
335,HEMTABAD,Apply - OPD Registration,6
336,KALIYAGANJ,Caste Certificate,1
336,KALIYAGANJ,Apply - Payment of WBSEDCL Electricity Bill,2
336,KALIYAGANJ,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
336,KALIYAGANJ,Application for Income Certificates,4
336,KALIYAGANJ,Search - Status of Application of Swasthya Sathi Card,5
336,KALIYAGANJ,Search - Download of e-Ration Card,6
337,ITAHAR,Caste Certificate,1
337,ITAHAR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
337,ITAHAR,Application for Income Certificates,3
337,ITAHAR,Apply - Submission of Form for Electoral Roll,4
337,ITAHAR,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
337,ITAHAR,Search - Application Status of Digital Ration Card Application,6
338,ISLAMPUR,Application for Income Certificates,1
338,ISLAMPUR,Apply - Submission of Form for Electoral Roll,2
338,ISLAMPUR,Apply - Payment of WBSEDCL Electricity Bill,3
338,ISLAMPUR,Caste Certificate,4
338,ISLAMPUR,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
338,ISLAMPUR,Apply - New Digital Ration Card,6
339,CHOPRA,Application for Income Certificates,1
339,CHOPRA,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
339,CHOPRA,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
339,CHOPRA,Apply - Submission of Form for Electoral Roll,4
339,CHOPRA,Apply - Payment of WBSEDCL Electricity Bill,5
339,CHOPRA,Apply - Local Residence (Domicile) Certificate,6
340,GOALPOKHER-I,Application for Income Certificates,1
340,GOALPOKHER-I,Payment - e-Payment Stamp Duty & Registration Fees,2
340,GOALPOKHER-I,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
340,GOALPOKHER-I,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
340,GOALPOKHER-I,Apply - Payment of WBSEDCL Electricity Bill,5
340,GOALPOKHER-I,Apply - GP Certificate,6
341,GOALPOKHER-II,Search - Status of Application of Swasthya Sathi Card,1
341,GOALPOKHER-II,Caste Certificate,2
341,GOALPOKHER-II,Search - Application Status of Digital Ration Card Application,3
341,GOALPOKHER-II,Apply - Payment of WBSEDCL Electricity Bill,4
341,GOALPOKHER-II,Apply - GP Certificate,5
341,GOALPOKHER-II,Application for Income Certificates,6
342,KARANDIGHI,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,1
342,KARANDIGHI,Modify - Add member / FPS of Ration Card Holder,2
342,KARANDIGHI,Apply - Aadhaar & Mobile Link with Digital Ration Card,3
342,KARANDIGHI,Apply - Submission of Form for Electoral Roll,4
342,KARANDIGHI,Caste Certificate,5
342,KARANDIGHI,Application for Income Certificates,6
343,ALIPURDUAR MUNICIPALITY,Apply for Birth & Death Certificate,1
343,ALIPURDUAR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
343,ALIPURDUAR MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,3
343,ALIPURDUAR MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,4
343,ALIPURDUAR MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
343,ALIPURDUAR MUNICIPALITY,Caste Certificate,6
344,BANKURA MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,1
344,BANKURA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
344,BANKURA MUNICIPALITY,Caste Certificate,3
344,BANKURA MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,4
344,BANKURA MUNICIPALITY,Application for Income Certificates,5
344,BANKURA MUNICIPALITY,Search - GRN Information,6
345,BISHNUPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
345,BISHNUPUR MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,2
345,BISHNUPUR MUNICIPALITY,Caste Certificate,3
345,BISHNUPUR MUNICIPALITY,Application for Income Certificates,4
345,BISHNUPUR MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,5
345,BISHNUPUR MUNICIPALITY,Application for applying learners licence,6
346,SONAMUKHI MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
346,SONAMUKHI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
346,SONAMUKHI MUNICIPALITY,Caste Certificate,3
346,SONAMUKHI MUNICIPALITY,Application for Income Certificates,4
346,SONAMUKHI MUNICIPALITY,Apply - ROR Application ,5
346,SONAMUKHI MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,6
347,BOLPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
347,BOLPUR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
347,BOLPUR MUNICIPALITY,Caste Certificate,3
347,BOLPUR MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
347,BOLPUR MUNICIPALITY,Application for Income Certificates,5
347,BOLPUR MUNICIPALITY,Apply - Land Revenue (Khajna),6
348,DUBRAJPUR MUNICIPALITY,Search - Download of e-Ration Card,1
348,DUBRAJPUR MUNICIPALITY,Caste Certificate,2
348,DUBRAJPUR MUNICIPALITY,Search - Application Status of Digital Ration Card Application,3
348,DUBRAJPUR MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,4
348,DUBRAJPUR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
348,DUBRAJPUR MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,6
349,NALHATI MUNICIPALITY,Apply - OPD Registration,1
349,NALHATI MUNICIPALITY,Apply - ROR Application ,2
349,NALHATI MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
349,NALHATI MUNICIPALITY,Apply - Submission of Form for Electoral Roll,4
349,NALHATI MUNICIPALITY,Apply - Mutation Application,5
349,NALHATI MUNICIPALITY,Search - GRN Information,6
350,RAMPURHAT MUNICIPALITY,Caste Certificate,1
350,RAMPURHAT MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,2
350,RAMPURHAT MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,3
350,RAMPURHAT MUNICIPALITY,Apply - Submission of Form for Electoral Roll,4
350,RAMPURHAT MUNICIPALITY,Apply - Land Revenue (Khajna),5
350,RAMPURHAT MUNICIPALITY,Search - GRN Information,6
351,SAINTHIA MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,1
351,SAINTHIA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
351,SAINTHIA MUNICIPALITY,Search - Download of e-Ration Card,3
351,SAINTHIA MUNICIPALITY,Apply for Birth & Death Certificate,4
351,SAINTHIA MUNICIPALITY,Apply - OPD Registration,5
351,SAINTHIA MUNICIPALITY,Search - Blood Bank Information,6
352,SURI MUNICIPALITY,Caste Certificate,1
352,SURI MUNICIPALITY,Apply - OPD Registration,2
352,SURI MUNICIPALITY,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form Â B),3
352,SURI MUNICIPALITY,Application for Income Certificates,4
352,SURI MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,5
352,SURI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,6
353,COOCH BEHAR MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,1
353,COOCH BEHAR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
353,COOCH BEHAR MUNICIPALITY,Apply - Land Revenue (Khajna),3
353,COOCH BEHAR MUNICIPALITY,Caste Certificate,4
353,COOCH BEHAR MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
353,COOCH BEHAR MUNICIPALITY,Apply - Mutation Application,6
354,DINHATA MUNICIPALITY,Caste Certificate,1
354,DINHATA MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,2
354,DINHATA MUNICIPALITY,Search - e-Services Information of Municipal / Urban services,3
354,DINHATA MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,4
354,DINHATA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
354,DINHATA MUNICIPALITY,Apply - Land Revenue (Khajna),6
355,MATHABHANGA MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,1
355,MATHABHANGA MUNICIPALITY,Apply - Land Revenue (Khajna),2
355,MATHABHANGA MUNICIPALITY,Status - Application of Learners Licence,3
355,MATHABHANGA MUNICIPALITY,Caste Certificate,4
355,MATHABHANGA MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,5
355,MATHABHANGA MUNICIPALITY,Apply - Submission of Form for Electoral Roll,6
356,MEKHLIGANJ MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,1
356,MEKHLIGANJ MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
356,MEKHLIGANJ MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
356,MEKHLIGANJ MUNICIPALITY,Search - Application Status of Digital Ration Card Application,4
356,MEKHLIGANJ MUNICIPALITY,Search - Download of e-Ration Card,5
356,MEKHLIGANJ MUNICIPALITY,Caste Certificate,6
357,TUFANGANJ MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,1
357,TUFANGANJ MUNICIPALITY,Apply - ROR Application ,2
357,TUFANGANJ MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,3
357,TUFANGANJ MUNICIPALITY,Apply - Submission of Form for Electoral Roll,4
357,TUFANGANJ MUNICIPALITY,Caste Certificate,5
357,TUFANGANJ MUNICIPALITY,Apply - Verification of Electoral Roll Online,6
358,HALDIBARI MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
358,HALDIBARI MUNICIPALITY,Apply - Land Revenue (Khajna),2
358,HALDIBARI MUNICIPALITY,Application for mutation of holding in municipality/ Municipal Corporation,3
358,HALDIBARI MUNICIPALITY,Apply - Mutation Application,4
358,HALDIBARI MUNICIPALITY,Apply - Issuance of Trade Licence in Municipal Areas,5
358,HALDIBARI MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,6
359,BALURGHAT MUNICIPALITY,Apply - Land Revenue (Khajna),1
359,BALURGHAT MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
359,BALURGHAT MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
359,BALURGHAT MUNICIPALITY,Apply - Map Service,4
359,BALURGHAT MUNICIPALITY,Modify - Add member / FPS of Ration Card Holder,5
359,BALURGHAT MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,6
360,BUNIADPUR MUNICIPALITY,Caste Certificate,1
360,BUNIADPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,2
360,BUNIADPUR MUNICIPALITY,Apply - Submission of Form for Electoral Roll,3
360,BUNIADPUR MUNICIPALITY,Application for Income Certificates,4
360,BUNIADPUR MUNICIPALITY,Search - Status of Application of Swasthya Sathi Card,5
360,BUNIADPUR MUNICIPALITY,Apply - Swasthya Sathi Enrolment Certificate New Registration (Form Â B),6
361,GANGARAMPUR MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,1
361,GANGARAMPUR MUNICIPALITY,Apply - Aadhaar & Mobile Link with Digital Ration Card,2
361,GANGARAMPUR MUNICIPALITY,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,3
361,GANGARAMPUR MUNICIPALITY,Apply for Birth & Death Certificate,4
361,GANGARAMPUR MUNICIPALITY,Search - Regenerate Receipt of WBSEDCL,5
361,GANGARAMPUR MUNICIPALITY,Payment History - WBSEDCL,6
362,DARJEELING MUNICIPALITY,Apply - Land Revenue (Khajna),1
362,DARJEELING MUNICIPALITY,Apply - Submission of Form for Electoral Roll,2
362,DARJEELING MUNICIPALITY,Apply - Local Residence (Domicile) Certificate,3
362,DARJEELING MUNICIPALITY,Apply - Gorkha Certificate,4
362,DARJEELING MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,5
362,DARJEELING MUNICIPALITY,Payment - e-Payment Stamp Duty & Registration Fees,6
363,KURSEONG MUNICIPALITY,Apply - Land Revenue (Khajna),1
363,KURSEONG MUNICIPALITY,Apply - Payment of Municipal & Corporation Tax,2
363,KURSEONG MUNICIPALITY,Apply - Renewal of Trade License in Municipal Areas,3
363,KURSEONG MUNICIPALITY,Apply - Payment of WBSEDCL Electricity Bill,4
363,KURSEONG MUNICIPALITY,Apply - Submission of Form for Electoral Roll,5
363,KURSEONG MUNICIPALITY,Caste Certificate,6
364,MIRIK NOTIFIED AREA,Apply - Submission of Form for Electoral Roll,1
364,MIRIK NOTIFIED AREA,Apply - Verification of Electoral Roll Online,2
364,MIRIK NOTIFIED AREA,Apply - Payment of WBSEDCL Electricity Bill,3
364,MIRIK NOTIFIED AREA,Caste Certificate,4
364,MIRIK NOTIFIED AREA,Application for applying learners licence,5
364,MIRIK NOTIFIED AREA,Apply - Payment of Municipal & Corporation Tax,6
365,SILIGURI MUNICIPAL CORPORATION,Apply - Submission of Form for Electoral Roll,1
365,SILIGURI MUNICIPAL CORPORATION,Apply - eKYC Seeding of Aadhaar with Digital Ration Card,2
365,SILIGURI MUNICIPAL CORPORATION,Apply - Land Revenue (Khajna),3
365,SILIGURI MUNICIPAL CORPORATION,Apply - Payment of WBSEDCL Electricity Bill,4
365,SILIGURI MUNICIPAL CORPORATION,Apply - Aadhaar & Mobile Link with Digital Ration Card,5
365,SILIGURI MUNICIPAL CORPORATION,Apply - Verification of Electoral Roll Online,6
